LAKE_ID,COMID,GNIS_ID,GNIS_NAME,WaterbodyAreaSQM,WaterbodyAreaSQKM,WatershedAreaSQM,WatershedSQKM
1308UWB6334,6187954, , ,21000,0.021,421905.5019,0.421906
1104ALB0138,22295432,942245,Albia Pond,21000,0.021,360703.3999,0.360703
1101UWB0060C,22289305, , ,21000,0.021,2812563.863,2.812564
1301UWB5919,6210704, , ,21000,0.021,433587.4759,0.433587
1104LYN0165B,22295472,956181,Lynus Vly,21000,0.021,405639.6199,0.40564
1104UWB5154,22295524, , ,21000,0.021,730385.1838,0.730385
1203AMB0889,22738965, , ,21000,0.021,2995682.721,2.995683
1306ECH0473,6199666,949339,Echo Lake,21000,0.021,2734085.503,2.734086
1104THI0324,22306975,967370,Third Lake,21000,0.021,54526661.1,54.526661
1203SPO0905,22738939,966029,Spoon Lake,21000,0.021,326472.3287,0.326472
1104LIT0250,22295018,955576,Little Lake,21000,0.021,5355576.799,5.355577
1301UWB6672,6187416, , ,21000,0.021,1782988.34,1.782988
1301UWB0147B,6187434, , ,21000,0.021,232096.6037,0.232097
1304UWB0345J,6213276, , ,21000,0.021,2733545.78,2.733546
1201UWB5094,22739377, , ,21000,0.021,8376954.289,8.376954
1501UWB5065,6244036, , ,21000,0.021,79392663.81,79.392664
1301UWB0023B,6226802, , ,21000,0.021,290566.7982,0.290567
1301UWB0159B,6225718, , ,21000,0.021,3533114.62,3.533115
1301UWB0155B,6225790, , ,21000,0.021,20330216.56,20.330217
1701CAR0987A,9497938, , ,21000,0.021,206041.3223,0.206041
1702WEB0291,9508632,968991,Webster Pond,21000,0.021,20519267.81,20.519268
1702UWB0326,9508644, , ,21000,0.021,6434494.481,6.434494
1302UWB0044J,6225800, , ,21000,0.021,618951.3594,0.618951
1401UWB5240,4147344, , ,21000,0.021,6450696.116,6.450696
1401TWI5242,4147080, , ,21000,0.021,4878779.982,4.87878
1401WIC5186,4147182,971214,Wickman Millpond,21000,0.021,9828594.686,9.828595
1401BAR0220,2614580,943063,Barnhardt Pond,21000,0.021,233842.8658,0.233843
1404RUS0410,2613194,963109,Russ Gray Pond,21000,0.021,1775244.408,1.775244
1401BEA5296,2616238, , ,21000,0.021,6894077.238,6.894077
1401GOS0248,2614382, , ,21000,0.021,38801723.94,38.801724
1404OAK5510,2613190, , ,21000,0.021,1178112.911,1.178113
0601UWB5208,8086233, , ,21000,0.021,995601.2234,0.995601
0601EMM0298,8086123,949643,Emmons Pond,21000,0.021,551301.8436,0.551302
0603HIL5067,8100329,952809,Hill Top Lake,21000,0.021,224924.1156,0.224924
0603UWB5234,8100337, , ,21000,0.021,56684.34755,0.056684
0601PLA0374,8083289,960673,Plank Pond,21000,0.021,5713355.374,5.713355
0603UWB5221,8100439, , ,21000,0.021,480351.8666,0.480352
0603UWB5119,8100565, , ,21000,0.021,1250287.063,1.250287
0603UWB5111,8100573, , ,21000,0.021,260872.3752,0.260872
0601UWB5743,8084817, , ,21000,0.021,1174542.924,1.174543
1702UWB5336,7730853, , ,21000,0.021,20971288.25,20.971288
1601UWB6494,7709412, , ,21000,0.021,537110.663,0.537111
0102UWB5147,15568303, , ,21000,0.021,259474.8877,0.259475
0104UWB0099A,15581095, , ,21000,0.021,182123.9806,0.182124
0104UWB5650,15581957, , ,21000,0.021,166835.9768,0.166836
0301UWB5388,15557785, , ,21000,0.021,302561.7737,0.302562
0303UWB5107,21624317, , ,21000,0.021,4183327.949,4.183328
0703UWB0048,22022548, , ,21000,0.021,176304.4212,0.176304
0706UWB5533,22026736, , ,21000,0.021,536246.0382,0.536246
0902FIS0028A,15448112,950179,Fishpole Pond,21000,0.021,669173.6367,0.669174
0902MUD0185,15454738,970383,Mud Pond,21000,0.021,214075.0549,0.214075
0902UWB0249,15457290, , ,21000,0.021,3151423.804,3.151424
0905UWB5184,15490894, , ,21000,0.021,16283601.7,16.283602
0905UWB0234,15490998, , ,21000,0.021,1440723.783,1.440724
0801UWB0903,15512282, , ,21000,0.021,12495924.66,12.495925
0602UWB5429,9422499, , ,20000,0.02,197885.5723,0.197886
1307UWB0900A,6189492, , ,20000,0.02,2604588.105,2.604588
1306UWB5655,6199626, , ,20000,0.02,313021.3998,0.313021
1306SEC0453,6199506,964770,Second Lake,20000,0.02,364292.3059,0.364292
1701NAP0752,9495110,958257,Napeague Pond,20000,0.02,281928.604,0.281929
1701UWB0572,9508138, , ,20000,0.02,4740730.429,4.74073
1701SPE0305,9497520,965964,Spectacle Pond,20000,0.02,82800.93696,0.082801
1301UWB0161A,6225676, , ,20000,0.02,318445.0266,0.318445
1301UWB5386,6225898, , ,20000,0.02,500133.2591,0.500133
1301UWB0205,6213800, , ,20000,0.02,1038042.203,1.038042
1201UWB5411,22742135, , ,20000,0.02,70159.29877,0.070159
1305UWB5868,6210406, , ,20000,0.02,129548.5108,0.129549
1301UWB5837,6210356, , ,20000,0.02,121448.4396,0.121448
1104BUM0435,22303743,945173,Bumbo Pond,20000,0.02,730475.2088,0.730475
1308UWB0898E,6187972, , ,20000,0.02,1378274.398,1.378274
1309UWB6424,6187810, , ,20000,0.02,42283.7837,0.042284
1003TWE0184,9523455, , ,20000,0.02,277022.7407,0.277023
1310BAR0045,6187594,943084,Barrett Pond,20000,0.02,684672.5164,0.684673
1301UWB6787,6187356, , ,20000,0.02,1289024.318,1.289024
1310UWB6690,6187538, , ,20000,0.02,100767.3535,0.100767
1104UWB0373,22303951, , ,20000,0.02,58478.52584,0.058479
1203UWB0872,22739007, , ,20000,0.02,150204.494,0.150204
1002MOO5045,9520947,957586,Moon Pond,20000,0.02,105257.9597,0.105258
0906CLA0031,15483789,946774,Clark Pond,20000,0.02,518951.4438,0.518951
0902HID0226,15454790,970204,Hidden Pond,20000,0.02,44078.23252,0.044078
0902GOU0075,15454572, , ,20000,0.02,214974.4981,0.214974
0902MAR0184,15454700,970333,Lake Margaret,20000,0.02,53972.43008,0.053972
0905LSH0347,15489496,955685,Little Shallow,20000,0.02,178981.9918,0.178982
0903HED0121,15466351,952525,Hedgehog Pond,20000,0.02,581003.9577,0.581004
0903UWB5015,15464321, , ,20000,0.02,539612.9161,0.539613
0705UWB5534,22026728, , ,20000,0.02,170057.3803,0.170057
0703UWB5337,22022694, , ,20000,0.02,332814.3742,0.332814
0404UWB5310,15549817, , ,20000,0.02,101776.24,0.101776
0704UWB5670,21632633, , ,20000,0.02,306966.8153,0.306967
0104UWB5495,15581103, , ,20000,0.02,77495.97517,0.077496
0104UWB5696,15582007, , ,20000,0.02,202796.6178,0.202797
0104UWB5711,15581967, , ,20000,0.02,285691.008,0.285691
0104UWB0131,15581979, , ,20000,0.02,4255264.25,4.255264
0104UWB5727,15582005, , ,20000,0.02,199141.0321,0.199141
0104UWB5632,15582047, , ,20000,0.02,170370.1008,0.17037
0402UWB0035A,15538765, , ,20000,0.02,79231.28592,0.079231
0301UWB5528,15566675, , ,20000,0.02,61293.23554,0.061293
0301UWB5438,15566617, , ,20000,0.02,93694.69574,0.093695
0102UWB5153,15566837, , ,20000,0.02,36061.46238,0.036061
1005BUR5240,10311494,945284,Burris Pond,20000,0.02,324789.1881,0.324789
1006SPE0392,10311906, , ,20000,0.02,1830698.869,1.830699
1005INM0433,10312968,953734,Inman Pond,20000,0.02,437227.1642,0.437227
1002UWB5007,9520927, , ,20000,0.02,124154550,124.15455
1005ENS0342,10311264,949674,Ensign Pond,20000,0.02,11217846.54,11.217847
1301DIN0417,6185526, , ,20000,0.02,374262.9763,0.374263
1301UWB5934,6210584, , ,20000,0.02,4504680.428,4.50468
1310UWB0050A,6187644, , ,20000,0.02,1121883.883,1.121884
1305UWB5769,6210662, , ,20000,0.02,9216436.502,9.216437
1301UWB5917,6210778, , ,20000,0.02,29613822.88,29.613823
1305UWB0371,6210830, , ,20000,0.02,27953410.49,27.95341
1306UWB0590,6200728, , ,20000,0.02,3463437.792,3.463438
1301WIN0338C,6213052,971504,Winona Lake,20000,0.02,79869363.76,79.869364
1301UWB6673,6187418, , ,20000,0.02,1892737.789,1.892738
1201UWB0712A,22739309, , ,20000,0.02,3503820.766,3.503821
1201UWB5016,22744063, , ,20000,0.02,644087.9991,0.644088
1202UWB0592A,3245476, , ,20000,0.02,232947.9648,0.232948
1301UWB0438D,6210888, , ,20000,0.02,758280.1675,0.75828
1701OTT0709,9495432,959574,Otter Pond,20000,0.02,703283.5417,0.703284
1301UWB0023A,6226816, , ,20000,0.02,403006.8851,0.403007
1301AMB0150M,6229644,942422,Ambreys Pond,20000,0.02,8317234.374,8.317234
1501UWB0987A,6244832, , ,20000,0.02,10604343.61,10.604344
1302UWB0089V,6224028, , ,20000,0.02,227620.2189,0.22762
1701UWB0653,9495516, , ,20000,0.02,270127.0183,0.270127
1701UWB0827,9495836, , ,20000,0.02,3253535.827,3.253536
1401UWB5178,4147112, , ,20000,0.02,2073834.283,2.073834
1403UWB0341,1748505, , ,20000,0.02,262619.5029,0.26262
1401UWB5259,2614720, , ,20000,0.02,27886.67481,0.027887
1401UWB0151,4146914, , ,20000,0.02,56492423.19,56.492423
1401UWB0229,2615994, , ,20000,0.02,385824.1551,0.385824
0602UWB0069,9421527, , ,20000,0.02,91762.89498,0.091763
0602UWB5679,9421539, , ,20000,0.02,524424.2487,0.524424
0501UWB5060,8117589, , ,20000,0.02,983604.8999,0.983605
0603UWB0001,8100455, , ,20000,0.02,686446.7729,0.686447
0603UWB5118,8100555, , ,20000,0.02,83665.68934,0.083666
0602TAY0151,9419547,967093,Taylor Lake,20000,0.02,69301732.24,69.301732
0402UWB5093,15540841, , ,20000,0.02,318012.6126,0.318013
0402RES0026A,15540797, , ,20000,0.02,552218.6523,0.552219
0303LIT0057,21624413, , ,20000,0.02,3142661.599,3.142662
0703UWB0096,22022432, , ,20000,0.02,10541207.66,10.541208
0703BUL0093,22022490,945150,Bullhead Pond,20000,0.02,698874.3166,0.698874
0703STE0018,22025110,966416,Stewarts Pond,20000,0.02,7381761.677,7.381762
0302UWB5239,21632535, , ,20000,0.02,2297202.092,2.297202
0701SHA0011,21971972,964954,Sharps Pond,20000,0.02,16594339.89,16.59434
0303UWB5020,21621443, , ,20000,0.02,848189.3234,0.848189
0902UWB5155,15454608, , ,20000,0.02,1398472.987,1.398473
0905UWB0259,15490630, , ,20000,0.02,268913.6059,0.268914
0905UWB5172,15491014, , ,20000,0.02,6065822.273,6.065822
0906HOG0048,15483865,952968,Hogsback Pond,20000,0.02,376850.5848,0.376851
0801LSI0680,15512106,955689,Little Simon Pond,20000,0.02,4327482.333,4.327482
0603RIG5396,8100233,962522,Rightmire Pond,19000,0.019,171826.5904,0.171827
0502UWB5328,8118637, , ,19000,0.019,139556.3131,0.139556
0603UWB5089,21982665, , ,19000,0.019,44094.03544,0.044094
0503UWB5137,8110407, , ,19000,0.019,2342724.953,2.342725
1401UWB0237A,2614512, , ,19000,0.019,287797.1691,0.287797
1307UWB6405,6189494, , ,19000,0.019,2853715.183,2.853715
1303ORA0239D,6244622, , ,19000,0.019,1632449.963,1.63245
1501UWB0999B,6244730, , ,19000,0.019,295038.0255,0.295038
1701UWB5219,9495858, , ,19000,0.019,57613.43054,0.057613
1701TRO0628,9495738, , ,19000,0.019,4833238.116,4.833238
1702UWB0297A,9508640, , ,19000,0.019,5222667.819,5.222668
1702CRA1063D,6239969, , ,19000,0.019,192520.0337,0.19252
1302UWB5145,6225532, , ,19000,0.019,959895.0208,0.959895
1701CED5140,9495084,946134,Cedar Pond,19000,0.019,46835.42534,0.046835
1701UWB0422,9495064, , ,19000,0.019,316941.8863,0.316942
1301UWB0161F,6225608, , ,19000,0.019,495655.8898,0.495656
1301UWB0158,6225724, , ,19000,0.019,65673.36902,0.065673
1301UWB0167B,6224834, , ,19000,0.019,387714.5155,0.387715
1301REE0208,6213632, , ,19000,0.019,248286.0685,0.248286
1304UWB5252,6211254, , ,19000,0.019,293273.0196,0.293273
1104BLO0477,22303663,944280,Bloody Pond,19000,0.019,405724.9202,0.405725
1104SEC0494A,22302771,964791,Secret Pond,19000,0.019,221312.2863,0.221312
1104BUL0488,22302813,945165,Bullpout Pond,19000,0.019,267191.2633,0.267191
1310UWB0120A,6187718, , ,19000,0.019,1084041.078,1.084041
1310UWB6680,6187692, , ,19000,0.019,1317001.365,1.317001
1003UPP0175,9523521, , ,19000,0.019,1147601.841,1.147602
1310UWB6713,6187492, , ,19000,0.019,180842.4087,0.180842
1310UWB0061,6187350, , ,19000,0.019,474123.088,0.474123
1301UWB0318,6185570, , ,19000,0.019,7036946.161,7.036946
1301UWB0340,6185552, , ,19000,0.019,3144734.119,3.144734
1301UWB0147C,6187438, , ,19000,0.019,420089.9111,0.42009
1309UWB0927A,6187432, , ,19000,0.019,956152.5337,0.956153
1104SIT0337,22306939, , ,19000,0.019,314858.6242,0.314859
1104LIT0333,22294998,955639,Little Pond,19000,0.019,384096.3093,0.384096
1004COL0246,9527617,947093,Coldspring Pond,19000,0.019,1082082.785,1.082083
1004COP0299,9527553,947420,Copper Pond,19000,0.019,1224372.312,1.224372
0906UWB5030,15483591, , ,19000,0.019,42278.60378,0.042279
0902STA0182,15454692,970651,Star Mountain Pond,19000,0.019,694353.1342,0.694353
0904SPR0340,15476443,977048,Spruce Pond,19000,0.019,159199.2417,0.159199
0905WAS0346,15489494,968836,Washbowl,19000,0.019,129515.5776,0.129516
0801ROC0722,15512144,962718,Rock Pond,19000,0.019,250025.1574,0.250025
0903UWB0068,15465861, , ,19000,0.019,587299.4479,0.587299
0903UWB5090,15466027, , ,19000,0.019,64766.04016,0.064766
0801UWB0659,15512110, , ,19000,0.019,2959682.787,2.959683
0801EVI0608,15512048,949780,Evies Pond,19000,0.019,261733.8418,0.261734
0703UWB0112A,21624293, , ,19000,0.019,307628.2603,0.307628
0302UWB5230,21632533, , ,19000,0.019,42312.63199,0.042313
0701UWB5042,21972076, , ,19000,0.019,955356.4124,0.955356
0705UWB5910,22027022, , ,19000,0.019,101690.9422,0.101691
0403UWB5513,15549891, , ,19000,0.019,197237.925,0.197238
0301UWB5526,15566627, , ,19000,0.019,766008.2415,0.766008
0102DIV0015,15566969,948492,Divers Lake,19000,0.019,180219.56,0.18022
0102UWB5089,15568231, , ,19000,0.019,2555867.761,2.555868
0102JER5097,15568289,954008,"Jerome, Lake",19000,0.019,144220.7536,0.144221
0301UWB5540,15566729, , ,19000,0.019,47785.69283,0.047786
0301UWB0191B,15568041, , ,19000,0.019,385037.5238,0.385038
1003UWB0047,9522047, , ,19000,0.019,2355595.385,2.355595
1301UWB0219A,6213472, , ,19000,0.019,2125482.264,2.125482
1301UWB0233,6185668, , ,19000,0.019,304980.8598,0.304981
1101UWB5014,22289667, , ,19000,0.019,703487.9244,0.703488
1102RED1126,22289795,962313,Red Pond,19000,0.019,2654992.461,2.654992
1201UWB5015,22744069, , ,19000,0.019,2369333.286,2.369333
1101UWB5095,22287817, , ,19000,0.019,2703962.702,2.703963
1306UWB6133,6199652, , ,19000,0.019,5216337.794,5.216338
1203LDE0804,22739073,955508,Little Deer Lake,19000,0.019,1948829.576,1.94883
1201UWB5274,22744455, , ,19000,0.019,3300507.341,3.300507
1203UME0900,22738969, , ,19000,0.019,540520.2136,0.54052
1301UWB0364D,6211160, , ,19000,0.019,22828812.44,22.828812
1305UWB6659,6210608, , ,19000,0.019,1789193.973,1.789194
1301SUN0439H,6212996,966852,Lake Sunset,19000,0.019,846413.4241,0.846413
1301UWB0155C,6225808, , ,19000,0.019,122346.8769,0.122347
1701HAW0936,9497836,952422,Hawleys Lake,19000,0.019,58728844.88,58.728845
1701LOF0998,9497936, , ,19000,0.019,152048.9713,0.152049
1702UWB0353,9508094, , ,19000,0.019,3430079.745,3.43008
1702SPR1093,6240087, , ,19000,0.019,7246811.348,7.246811
1702UWB5516,6240125, , ,19000,0.019,18227778.97,18.227779
1401BUS0165,4148652, , ,19000,0.019,256323.9256,0.256324
1404TEE0404,2613130,967120,Teed Pond,19000,0.019,728467.183,0.728467
1404UWB5435,2613230, , ,19000,0.019,3028916.517,3.028917
1401UWB0160,4146772, , ,19000,0.019,257227.2355,0.257227
1402UWB5122,4146998, , ,19000,0.019,30044107.61,30.044108
1401UWB5270,2614716, , ,19000,0.019,3394899.353,3.394899
0601LOW0295,8086093,956103,Lower Reservoir,19000,0.019,16875248.51,16.875249
0603UWB5045,8100333, , ,19000,0.019,282491.7952,0.282492
0603UWB5137,8086309, , ,19000,0.019,42285.73186,0.042286
0601UWB0401A,8083301, , ,19000,0.019,940710.4663,0.94071
0502UWB5132,8118693, , ,19000,0.019,304199.58,0.3042
0602UWB5740,9419575, , ,19000,0.019,355253.6931,0.355254
0602UWB5289,9422541, , ,19000,0.019,131333.4186,0.131333
0603UWB0021A,8099875, , ,19000,0.019,623346.7476,0.623347
1601NOB1137,7709358,958633,No Bottom Pond,19000,0.019,361686.1994,0.361686
1601UWB5314,7711672, , ,19000,0.019,4227213.749,4.227214
0402UWB5199,15538873, , ,19000,0.019,402460.1818,0.40246
0403UWB5336,15550373, , ,19000,0.019,862938.7433,0.862939
0301UWB5545,15559093, , ,19000,0.019,631933.7161,0.631934
0403UWB5167,15548623, , ,19000,0.019,8444742.008,8.444742
0303UWB5066,21621511, , ,19000,0.019,824787.0122,0.824787
0703UWB0037B,22022468, , ,19000,0.019,16130316.7,16.130317
0303BRO0014,21621577, , ,19000,0.019,5331908.639,5.331909
0903DEE5098,15466459,948222,Deer Pond,19000,0.019,917350.4314,0.91735
0902UWB0228,15457212, , ,19000,0.019,207771.5779,0.207772
0904BLU0335,15476373,975995,Blue Pond,19000,0.019,447881.6603,0.447882
0905TOO0098,15490744,977127,Toothaker Pond,19000,0.019,8705339.773,8.70534
0905UWB5113,15490464, , ,19000,0.019,646646.9936,0.646647
0903PIN0309,15468425,960539,Pine Pond,19000,0.019,762666.9173,0.762667
0801UWB5483,15512346, , ,19000,0.019,227547.9176,0.227548
1601UWB6648,22290885, , ,18000,0.018,336498.7481,0.336499
0501UWB5044,8117533, , ,18000,0.018,145792.0562,0.145792
0603MON5133,8086335,957502,Monahan Pond,18000,0.018,309434.2221,0.309434
0502UWB5192,8118665, , ,18000,0.018,96329.27408,0.096329
0602UWB0070,9421521, , ,18000,0.018,104356.7702,0.104357
0503UWB5291,15549825, , ,18000,0.018,142266.9547,0.142267
1202UWB5196,3247330, , ,18000,0.018,105245.7374,0.105246
1403UWB5374,1750801, , ,18000,0.018,1116072.651,1.116073
1403QUI5402,1749473,962098,Quick Lake,18000,0.018,2523495.756,2.523496
1501EAG6891,6244770,948927,Eagle Lake,18000,0.018,258147.2704,0.258147
1501LIL1003F,6229698,955325,Lily Pond,18000,0.018,358898.7619,0.358899
1701UWB0793A,9495654, , ,18000,0.018,630319.2173,0.630319
1701UWB0544,9495582, , ,18000,0.018,51316.85709,0.051317
1701UWB0650A,9495562, , ,18000,0.018,84645.12779,0.084645
1302UWB5294,6225410, , ,18000,0.018,304093.5194,0.304094
1301UWB0155H,6225512, , ,18000,0.018,209600.2496,0.2096
1302NAU1280,6225874, , ,18000,0.018,258182.4331,0.258182
1201MCO0757,22739205,969285,Conglin Lakes,18000,0.018,87248.33364,0.087248
1305UWB5870,6210418, , ,18000,0.018,236601.2866,0.236601
1307UWB6041,6191428, , ,18000,0.018,67468.58626,0.067469
1101UWB0021B,22289671, , ,18000,0.018,295994.2754,0.295994
1104BUL0320,22306991,945151,Bullhead Pond,18000,0.018,266275.9411,0.266276
1004LIL0330,9527775,955308,Lillypad Pond,18000,0.018,398512.0098,0.398512
1104TRI0487,22302827,967802,Triangle Pond,18000,0.018,364341.5432,0.364342
1301UWB6433,6187872, , ,18000,0.018,429073.0157,0.429073
1310LIL6737,6187804,955299,Lilli Pond,18000,0.018,684590.6589,0.684591
1310WEI0118,6187752,969017,Weigelt Pond,18000,0.018,90870.08861,0.09087
1309UWB6578,6187712, , ,18000,0.018,242884.464,0.242884
1301UWB6785,6187380, , ,18000,0.018,41386.6681,0.041387
1301UWB0163,6187376, , ,18000,0.018,75570.20031,0.07557
1005UWB5269,10312218, , ,18000,0.018,582078.2454,0.582078
1104UWB5426,22303957, , ,18000,0.018,2699279.865,2.69928
1104CRO0526,22303977,947810,Cross Pond,18000,0.018,181708.9661,0.181709
1004WAR0232,9527611,968819,Warren Pond,18000,0.018,999336.2872,0.999336
1003UWB0036,9521001, , ,18000,0.018,456058.5692,0.456059
1005GIL0459,10313008,951118,Gillespie Pond,18000,0.018,460682.6141,0.460683
0905GOO0145,15490820,976350,Goose Pond,18000,0.018,78252.14668,0.078252
0902GOU0074,15454566,951423,Gourdshell Ponds,18000,0.018,71062.58853,0.071063
0801UWB5404,15512172, , ,18000,0.018,2134120.342,2.13412
0303MCC0024D,21624331,956732,McCarthys Lake,18000,0.018,99844.82414,0.099845
0801PIT5380,15512114, , ,18000,0.018,30585.51623,0.030586
0701CLA0180,22025286, , ,18000,0.018,199729.1994,0.199729
0701OBE5052,22025198, , ,18000,0.018,439003.1546,0.439003
0404UWB5334,15549811, , ,18000,0.018,444869.7534,0.44487
0302UWB5280,21632673, , ,18000,0.018,1296237.352,1.296237
0701UWB5011,21972016, , ,18000,0.018,89070.80999,0.089071
0704UWB5597,22025322, , ,18000,0.018,59399.35917,0.059399
0705UWB0297,22026978, , ,18000,0.018,349117.2572,0.349117
0103UWB5436,15574559, , ,18000,0.018,83817.49224,0.083817
0104UWB5498,15581065, , ,18000,0.018,44156.31414,0.044156
0403UWB5103,15548693, , ,18000,0.018,312600.7792,0.312601
0403UWB5459,15549855, , ,18000,0.018,599834.6749,0.599835
0402UWB5207,15538795, , ,18000,0.018,305293.9579,0.305294
0102UWB5213,15566797, , ,18000,0.018,227086.0665,0.227086
0102UWB5077,15568213, , ,18000,0.018,72107.32504,0.072107
0102UWB5085,15568221, , ,18000,0.018,142409.8282,0.14241
1202UWB5118,3245474, , ,18000,0.018,1528049.726,1.52805
1202BEC0606,3245590, , ,18000,0.018,2116317.677,2.116318
1301UWB0440A,6185514, , ,18000,0.018,5464477.57,5.464478
1308WIL0874,6189868,971236,Wilbur Pond,18000,0.018,1871982.54,1.871983
1104UWB5386,22303909, , ,18000,0.018,7719816.182,7.719816
1301UWB5916,6210800, , ,18000,0.018,30785818.57,30.785819
1304UWB0346,6211034, , ,18000,0.018,53082.00925,0.053082
1104LMA0455,22303669,955586,Little Marsh Pond,18000,0.018,292368.4796,0.292368
1104ING0444A,22303733, , ,18000,0.018,13240914.64,13.240915
1104UWB0160A,22295342, , ,18000,0.018,271627.469,0.271627
1201UWB5014,22744065, , ,18000,0.018,5760568.606,5.760569
1301DAL0210,6213626,970054,Dales Pond,18000,0.018,333734.7779,0.333735
1306UWB5528,6199682, , ,18000,0.018,15370031.42,15.370031
1310FOW0012A,6187574,950548,Fowlers Pond,18000,0.018,2402819.854,2.40282
1104LOS0262,22295284,956019,Lost Pond,18000,0.018,458712.9677,0.458713
1102LOR1107C,22289733,956000,Lake Lorraine,18000,0.018,6011636.266,6.011636
1302UWB0067A,6224510, , ,18000,0.018,6761120.972,6.761121
1302UWB0124I,6225782, , ,18000,0.018,203338.5132,0.203339
1301UWB0033I,6228154, , ,18000,0.018,1936711.145,1.936711
1301HAR0032B,6228164, , ,18000,0.018,208711.5549,0.208712
1301FIR0150A,6229696,950113,First Reservoir,18000,0.018,5138483.237,5.138483
1701MIL0893,9497736,957271,Mill Pond,18000,0.018,10761692.91,10.761693
1701LAW0922,9497802,955106,Lawrence Lake,18000,0.018,1956180.147,1.95618
1701WIL1017,9497998,971369,Willow Pond,18000,0.018,1012955.569,1.012956
1302UWB0064B,6224090, , ,18000,0.018,197028.2291,0.197028
1701UWB5089,9495478, , ,18000,0.018,3916035.644,3.916036
1701MUL0992,9497854,958144,Mullener Pond,18000,0.018,70374573.02,70.374573
1701UWB5032,9495816, , ,18000,0.018,18791771.55,18.791772
1402UWB5045,4147286, , ,18000,0.018,2051387.562,2.051388
1401UWB0106D,4146928, , ,18000,0.018,749150.349,0.74915
1403EDW0282,1748527,949412,Edwards Pond,18000,0.018,5199759.989,5.19976
1401UWB5222,2614768, , ,18000,0.018,661917.6577,0.661918
0603UWB5075,8100285, , ,18000,0.018,1120062.114,1.120062
0603UWB5276,8100289, , ,18000,0.018,564026.4103,0.564026
0603UWB5274,8100297, , ,18000,0.018,711534.7297,0.711535
0603UWB5065,8100335, , ,18000,0.018,388659.7633,0.38866
0603UWB5050,8100357, , ,18000,0.018,350850.1181,0.35085
0601UWB0370A,8083281, , ,18000,0.018,402012.6647,0.402013
0601UWB5567,8083327, , ,18000,0.018,371443.5147,0.371444
0602UWB5624,9421579, , ,18000,0.018,401207.0126,0.401207
0603UWB5093,8100481, , ,18000,0.018,96262.80675,0.096263
0603UWB5095,8100501, , ,18000,0.018,113355.6002,0.113356
1702UWB1106B,7730823, , ,18000,0.018,28067668.11,28.067668
1601UWB6634,7711384, , ,18000,0.018,4492570.85,4.492571
1702TWI1106A,7730847, , ,18000,0.018,1847825.712,1.847826
0102UWB5142,15568373, , ,18000,0.018,318066.7252,0.318067
0402UWB5114,15540807, , ,18000,0.018,574676.0659,0.574676
0403UWB5340,15550385, , ,18000,0.018,2536547.94,2.536548
0303UWB5057,21621479, , ,18000,0.018,3423158.073,3.423158
0703UWB0051,22022574, , ,18000,0.018,3693861.012,3.693861
0302UWB5229,21632611, , ,18000,0.018,1963167.543,1.963168
0705UWB5550,22027100, , ,18000,0.018,3411430.827,3.411431
0705UWB5954,21982647, , ,18000,0.018,996977.986,0.996978
0703UWB5289,22022364, , ,18000,0.018,7499462.132,7.499462
0701UWB5020,21972054, , ,18000,0.018,20348312152,20348.31215
0903UWB0079A,15465977, , ,18000,0.018,787839.6639,0.78784
0905UWB5169,15490992, , ,18000,0.018,4437196.272,4.437196
0905LFI0348,15489484,955528,Little Five,18000,0.018,15600148.92,15.600149
0905UWB5329,15490708, , ,18000,0.018,3543342.992,3.543343
0303UWB1019,15505460, , ,18000,0.018,6572056.037,6.572056
0801UWB0726,15512174, , ,18000,0.018,972179.5069,0.97218
0905UWB0250,15490562, , ,18000,0.018,361553.7798,0.361554
0902UWB5034,15448222, , ,18000,0.018,770824.8407,0.770825
0903LRO0027,15464325,976575,Little Rock Pond,18000,0.018,2089140.062,2.08914
0801LOS0925,15512278,956020,Lost Pond,18000,0.018,733861.4339,0.733861
0202UWB5391,15444345, , ,18000,0.018,32830807.52,32.830808
0202MUD0137,15444627,958018,Mud Lake,18000,0.018,6840403.284,6.840403
0202UWB5652,15444223, , ,17000,0.017,367916.6238,0.367917
0202UWB5397,15444359, , ,17000,0.017,54110.40532,0.05411
0202UWB0140A,8968430, , ,17000,0.017,75747.22466,0.075747
0201UWB5436,15582091, , ,17000,0.017,224489.3186,0.224489
1702UWB1108P,7731087, , ,17000,0.017,44989.00996,0.044989
1601UWB6649,7709374, , ,17000,0.017,148465.4426,0.148465
0601MOS0382,8083319,957759,Moss Pond,17000,0.017,356147.0912,0.356147
0501UWB0015,8117567, , ,17000,0.017,1691684.663,1.691685
0603UWB5224,8100411, , ,17000,0.017,350826.2309,0.350826
0502UWB5188,8118659, , ,17000,0.017,518499.642,0.5185
0602MOS0037,9421721,957725,Moscript Pond,17000,0.017,2124552.551,2.124553
0503UWB5130,8118737, , ,17000,0.017,73815.13328,0.073815
1311UWB6860,6186460, , ,17000,0.017,67469.98807,0.06747
1307UWB6040,6191426, , ,17000,0.017,88160.17434,0.08816
1701LIL0779,9495524,955318,Lily Pond,17000,0.017,1168922.974,1.168923
1702MIL0125,9508642,973809,Mill Pond,17000,0.017,3027100.307,3.0271
1702UWB0257,9508594, , ,17000,0.017,413002.1449,0.413002
1302UWB5120,6225252, , ,17000,0.017,346360.0088,0.34636
