"LOCATION_NAME","LOCATION_X_COORDINATE","LOCATION_Y_COORDINATE","SAMPLE_DATE","INFORMATION_TYPE","CHARACTERISTIC_NAME","RSLT_PROFILE_DEPTH","RSLT_RESULT_VALUE","RSLT_RESULT_UNIT","WCFD_EQUIPMENT_TYPE","WCFD_EQUIPMENT_DESC"
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-08-22,"hypolimnion sample","CHLOROPHYLL A (PROBE)",NA,2.576,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-08-22,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,5.954,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-08-22,"epilimnion sample","CHLOROPHYLL A",NA,3,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-09-04,"hypolimnion sample","CHLOROPHYLL A (PROBE)",NA,1.259,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-09-04,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,6.851,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-09-04,"epilimnion sample","CHLOROPHYLL A",NA,4.5,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-09-18,"hypolimnion sample","CHLOROPHYLL A (PROBE)",NA,1.125,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-09-18,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,7.833,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-09-18,"epilimnion sample","CHLOROPHYLL A",NA,4.9,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-10-03,"hypolimnion sample","CHLOROPHYLL A (PROBE)",NA,2.32,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-10-03,"epilimnion sample","CHLOROPHYLL A",NA,3.1,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-10-03,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,8.493,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2018-06-26,"hypolimnion sample","CHLOROPHYLL A (PROBE)",NA,1.703,"RFU","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2019-07-01,"epilimnion sample","CHLOROPHYLL A",NA,4.218,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2019-07-15,"epilimnion sample","CHLOROPHYLL A",NA,6.572,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2019-07-29,"epilimnion sample","CHLOROPHYLL A",NA,3.612,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2019-08-12,"epilimnion sample","CHLOROPHYLL A",NA,6.248,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2019-08-26,"epilimnion sample","CHLOROPHYLL A",NA,5.772,"ug/L","KEMMERER",""
"CAYUGA LAKE CSLAP (2017-)",-76.73,42.714,2019-09-09,"epilimnion sample","CHLOROPHYLL A",NA,7.388,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2019-07-23,"epilimnion sample","CHLOROPHYLL A",NA,3.746,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2019-09-24,"epilimnion sample","CHLOROPHYLL A",NA,8.796,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2022-09-28,"epilimnion sample","CHLOROPHYLL A",NA,11.046,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2022-09-16,"epilimnion sample","CHLOROPHYLL A",NA,10.518,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-07-29,"epilimnion sample","CHLOROPHYLL A",NA,6.8,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-07-29,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,10.102,"RFU","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-09-08,"epilimnion sample","CHLOROPHYLL A",NA,9.6,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-09-24,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,14.508,"RFU","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-09-08,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,18.729,"RFU","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2019-07-08,"epilimnion sample","CHLOROPHYLL A",NA,3.286,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-10-06,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,5.679,"RFU","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-08-27,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,15.932,"RFU","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-08-27,"epilimnion sample","CHLOROPHYLL A",NA,10.1,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2019-06-17,"epilimnion sample","CHLOROPHYLL A",NA,7.46,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-07-16,"epilimnion sample","CHLOROPHYLL A",NA,2.1,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2019-09-03,"epilimnion sample","CHLOROPHYLL A",NA,11.012,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-10-06,"epilimnion sample","CHLOROPHYLL A",NA,3.2,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2019-06-04,"epilimnion sample","CHLOROPHYLL A",NA,17.142,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2020-07-07,"epilimnion sample","CHLOROPHYLL A",NA,7.06,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2022-06-02,"epilimnion sample","CHLOROPHYLL A",NA,3.452,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2022-06-14,"epilimnion sample","CHLOROPHYLL A",NA,0.7754,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-08-11,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,8.811,"RFU","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-08-11,"epilimnion sample","CHLOROPHYLL A",NA,5.5,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2020-06-23,"epilimnion sample","CHLOROPHYLL A",NA,2.242,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2022-08-17,"epilimnion sample","CHLOROPHYLL A",NA,6.974,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2020-08-26,"epilimnion sample","CHLOROPHYLL A",NA,10.88,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2021-08-09,"epilimnion sample","CHLOROPHYLL A",NA,4.478,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2022-07-25,"epilimnion sample","CHLOROPHYLL A",NA,14.848,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2019-08-19,"epilimnion sample","CHLOROPHYLL A",NA,16.264,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2021-07-27,"epilimnion sample","CHLOROPHYLL A",NA,3.336,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2020-07-21,"epilimnion sample","CHLOROPHYLL A",NA,6.114,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2022-07-19,"epilimnion sample","CHLOROPHYLL A",NA,13.458,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2021-09-07,"epilimnion sample","CHLOROPHYLL A",NA,8.252,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2021-09-27,"epilimnion sample","CHLOROPHYLL A",NA,17.274,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2020-08-11,"epilimnion sample","CHLOROPHYLL A",NA,10.98,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-09-24,"epilimnion sample","CHLOROPHYLL A",NA,8.3,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2022-08-31,"epilimnion sample","CHLOROPHYLL A",NA,11.316,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-06-30,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,2.255,"RFU","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2019-08-05,"epilimnion sample","CHLOROPHYLL A",NA,7.748,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2021-07-12,"epilimnion sample","CHLOROPHYLL A",NA,2.426,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2021-08-23,"epilimnion sample","CHLOROPHYLL A",NA,13.33,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-07-16,"epilimnion sample","CHLOROPHYLL A (PROBE)",NA,3.52,"RFU","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2021-06-08,"epilimnion sample","CHLOROPHYLL A",NA,20,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2021-06-29,"epilimnion sample","CHLOROPHYLL A",NA,4.982,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2018-06-30,"epilimnion sample","CHLOROPHYLL A",NA,2.2,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2020-06-12,"epilimnion sample","CHLOROPHYLL A",NA,5.758,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2020-09-15,"epilimnion sample","CHLOROPHYLL A",NA,10.106,"ug/L","KEMMERER",""
"CAYUGA LAKE CSL5 B (2017-)",-76.74,42.919,2020-09-30,"epilimnion sample","CHLOROPHYLL A",NA,10.92,"ug/L","KEMMERER",""
