"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","Year","Date_First_Listing","Date_Last_Listing","Number_of_Reports","List_of_Locations","LATITUDE","LONGITUDE"
"1311DUA0276A","DUANE LAKE",2018,"2018-08-08","2018-09-15",4,"1311DUA0276A_C",42.7491,-74.1126
"1311DUA0276A","DUANE LAKE",2019,"2019-06-15","2019-06-15",1,"1311DUA0276A_C",42.7491,-74.1126
"1311DUA0276A","DUANE LAKE",2015,"2015-10-08","2015-10-08",1,"1311DUA0276A_C",42.7491,-74.1126
"1311DUA0276A","DUANE LAKE",2017,"2017-09-16","2017-09-16",1,"1311DUA0276A_C",42.7491,-74.1126
"1311DUA0276A","DUANE LAKE",2022,"2022-09-25","2022-09-25",1,"1311DUA0276A_C",42.7491,-74.1126
"1311DUA0276A","DUANE LAKE",2020,"2020-07-14","2020-09-15",4,"1311DUA0276A_C",42.7491,-74.1126
"1311PRIXXX1","UNNAMED POND BOZENKILL",2015,"2015-07-01","2015-07-01",1,"1311PRIXXX1_C",42.71058,-74.07232
"1311THO0274","THOMPSONS LAKE",2022,"2022-06-15","2022-06-15",1,"1311THO0274_C",42.6496,-74.0422
"1401ANA0251","LAKE ANAWANDA",2013,"2013-06-16","2013-06-16",1,"1401ANA0251_C",41.8575,-74.9629
"1401CHE0106","CHESTNUT RIDGE POND",2018,"2018-10-10","2018-10-10",1,"1401CHE0106_C",41.6776,-74.8873
"1401FOX0192","FOX LAKE",2016,"2016-07-14","2016-08-08",3,"1401FOX0192_C",41.5918,-74.938
"1401HIG0179","HIGHLAND LAKE",2019,"2019-08-05","2019-08-05",1,"1401HIG0179_C",41.5294,-74.849
"1401HIG0179","HIGHLAND LAKE",2020,"2020-07-23","2020-08-12",4,"1401HIG0179_C",41.5294,-74.849
"1401HUN0216","LAKE HUNTINGTON",2017,"2017-09-18","2017-10-08",2,"1401HUN0216_C",41.6829,-74.9904
"1401HUN0216","LAKE HUNTINGTON",2014,"2014-03-10","2014-09-30",3,"1401HUN0216_C",41.6829,-74.9904
"1401HUN0216","LAKE HUNTINGTON",2016,"2016-07-11","2016-07-12",2,"1401HUN0216_C",41.6829,-74.9904
"1401LOC0170","LOCHADA LAKE",2019,"2019-08-12","2019-08-19",2,"1401LOC0170_C",41.494,-74.8566
"1401LOC0170","LOCHADA LAKE",2022,"2022-08-16","2022-08-16",1,"1401LOC0170_C",41.494,-74.8566
"1401MON0186","MONTGOMERY LAKE",2013,"2013-07-27","2013-10-14",5,"1401MON0186_C",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2014,"2014-09-21","2014-09-21",1,"1401MON0186_C",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2015,"2015-08-17","2015-09-20",3,"1401MON0186_E, 1401MON0186_W",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2017,"2017-07-09","2017-09-03",6,"1401MON0186_C, 1401MON0186_E, 1401MON0186_SW, 1401MON0186_W",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2018,"2018-07-08","2018-09-03",6,"1401MON0186_C",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2019,"2019-07-14","2019-09-15",5,"1401MON0186_C",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2016,"2016-06-19","2016-09-11",8,"1401MON0186_C, 1401MON0186_E, 1401MON0186_W",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2021,"2021-07-26","2021-08-09",2,"1401MON0186_C",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2022,"2022-08-15","2022-09-12",3,"1401MON0186_C",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2020,"2020-07-26","2020-08-23",3,"1401MON0186_C",41.5253,-74.9173
"1401MON0186","MONTGOMERY LAKE",2012,"2012-08-27","2012-10-10",4,"1401MON0186_C",41.5253,-74.9173
"1401MOU0114","MOUNTAIN LAKE",2016,"2016-08-16","2016-10-02",3,"1401MOU0114_C",41.6571,-74.8148
"1401MOU0114","MOUNTAIN LAKE",2021,"2021-06-27","2021-08-22",4,"1401MOU0114_C",41.6571,-74.8148
"1401MOU0114","MOUNTAIN LAKE",2022,"2022-06-26","2022-09-26",5,"1401MOU0114_C",41.6571,-74.8148
"1401MOU0114","MOUNTAIN LAKE",2019,"2019-08-30","2019-09-18",2,"1401MOU0114_C",41.6571,-74.8148
"1401MOU0114","MOUNTAIN LAKE",2020,"2020-10-04","2020-10-04",1,"1401MOU0114_C",41.6571,-74.8148
"1401RIO0079A","RIO RESERVOIR",2021,"2021-08-25","2021-10-12",4,"1401RIO0079A_C",41.482,-74.758
"1401SOM0268","SOMERSET LAKE",2012,"2012-07-02","2012-09-10",5,"1401SOM0268_C",41.9102,-75.229
"1401SOM0268","SOMERSET LAKE",2021,"2021-09-12","2021-09-12",1,"1401SOM0268_C",41.9102,-75.229
"1401SOM0268","SOMERSET LAKE",2013,"2013-07-07","2013-09-15",4,"1401SOM0268_C",41.9102,-75.229
"1401SOM0268","SOMERSET LAKE",2018,"2018-08-26","2018-08-26",1,"1401SOM0268_C",41.9102,-75.229
"1401SUP0104","LAKE SUPERIOR",2022,"2022-07-22","2022-08-05",2,"1401SUP0104_BEACH, 1401SUP0104_C",41.6656,-74.8766
"1401SWI0108A","SWINGING BRIDGE RESERVOIR",2021,"2021-08-22","2021-08-30",2,"1401SWI0108A_C",41.5895,-74.7786
"1401SWI0108A","SWINGING BRIDGE RESERVOIR",2022,"2022-08-11","2022-08-12",2,"1401SWI0108A_C",41.5895,-74.7786
"1401SWI0108A","SWINGING BRIDGE RESERVOIR",2019,"2019-08-08","2019-08-08",1,"1401SWI0108A_C",41.5895,-74.7786
"1401SWI0108A","SWINGING BRIDGE RESERVOIR",2020,"2020-08-05","2020-08-08",2,"1401SWI0108A_C",41.5895,-74.7786
"1401WHI0117","WHITE LAKE",2022,"2022-06-15","2022-06-15",1,"1401WHI0117_C",41.677,-74.8379
"1402EVE0050A","EVENS LAKE",2016,"2016-06-28","2016-06-28",1,"1402EVE0050A_C",41.7647,-74.6526
"1402EVE0050A","EVENS LAKE",2017,"2017-08-01","2017-08-01",1,"1402EVE0050A_C",41.7647,-74.6526
"1402EVE0050A","EVENS LAKE",2018,"2018-06-27","2018-09-23",3,"1402EVE0050A_C",41.7647,-74.6526
"1402EVE0050A","EVENS LAKE",2015,"2015-06-10","2015-09-10",4,"1402EVE0050A_C",41.7647,-74.6526
"1402EVE0050A","EVENS LAKE",2022,"2022-07-11","2022-07-11",1,"1402EVE0050A_C",41.7647,-74.6526
"1402GUY0014","GUYMARD LAKE",2020,"2020-07-23","2020-07-23",1,"1402GUY0014_C",41.4284,-74.6008
"1402GUY0014","GUYMARD LAKE",2021,"2021-07-11","2021-07-11",1,"1402GUY0014_C",41.4284,-74.6008
"1402GUY0014","GUYMARD LAKE",2019,"2019-06-30","2019-09-16",6,"1402GUY0014_C",41.4284,-74.6008
"1402GUY0014","GUYMARD LAKE",2022,"2022-07-31","2022-07-31",1,"1402GUY0014_C",41.4284,-74.6008
"1402LOU0040","LAKE LOUISE MARIE",2021,"2021-10-06","2021-10-07",2,"1402LOU0040_C",41.6052,-74.5804
"1402MOR0050","MORNINGSIDE LAKE",2014,"2014-07-30","2014-07-30",1,"1402MOR0050_C",41.75116,-74.651
"1402MOR0050","MORNINGSIDE LAKE",2015,"2015-08-13","2015-09-10",2,"1402MOR0050_C",41.75116,-74.651
"1402MOR0050","MORNINGSIDE LAKE",2018,"2018-07-08","2018-09-23",2,"1402MOR0050_C",41.75116,-74.651
"1402MOR0050","MORNINGSIDE LAKE",2019,"2019-07-03","2019-08-27",2,"1402MOR0050_C",41.75116,-74.651
"1402MOR0050","MORNINGSIDE LAKE",2020,"2020-09-14","2020-10-22",2,"1402MOR0050_C, 1402MOR0050_DH",41.75116,-74.651
"1402MOR0050","MORNINGSIDE LAKE",2021,"2021-10-07","2021-10-07",1,"1402MOR0050_C",41.75116,-74.651
"1402MOR0050","MORNINGSIDE LAKE",2017,"2017-07-22","2017-07-26",2,"1402MOR0050_C",41.75116,-74.651
"1402MOR0050","MORNINGSIDE LAKE",2016,"2016-06-28","2016-06-28",1,"1402MOR0050_C",41.75116,-74.651
"1402NEV0058B","NEVERSINK RESERVOIR",2019,"2019-07-05","2019-07-05",1,"1402NEV0058B_C",41.8292,-74.656
"1402PLE0045","PLEASURE LAKE",2017,"2017-09-17","2017-09-17",1,"1402PLE0045_C",41.6961,-74.628
"1402PLE0045","PLEASURE LAKE",2018,"2018-08-26","2018-09-23",3,"1402PLE0045_C",41.6961,-74.628
"1402PLE0045","PLEASURE LAKE",2021,"2021-06-06","2021-09-08",3,"1402PLE0045_C",41.6961,-74.628
"1402PLE0045","PLEASURE LAKE",2022,"2022-09-18","2022-09-18",1,"1402PLE0045_C",41.6961,-74.628
"1402PLE0045","PLEASURE LAKE",2019,"2019-08-12","2019-08-27",2,"1402PLE0045_C",41.6961,-74.628
"1402PLE0045","PLEASURE LAKE",2020,"2020-06-09","2020-07-26",2,"1402PLE0045_C",41.6961,-74.628
"1402SHE0051","LOCH SHELDRAKE",2022,"2022-09-09","2022-10-31",4,"1402SHE0051_C",41.774,-74.6565
"1402WOL0037","WOLF LAKE",2022,"2022-08-26","2022-09-10",2,"1402WOL0037_C",41.5866,-74.5881
"1402WOL0037","WOLF LAKE",2015,"2015-08-30","2015-08-30",1,"1402WOL0037_C",41.5866,-74.5881
"1402WOL0037","WOLF LAKE",2013,"2013-08-21","2013-08-21",1,"1402WOL0037_C",41.5866,-74.5881
"1402YAN0021","YANKEE LAKE",2019,"2019-07-03","2019-07-03",1,"1402YAN0021_C",41.585,-74.5531
"1403LAU0352","LAUNT POND",2019,"2019-09-04","2019-09-04",1,"1403LAU0352_C",42.12,-75.0715
"1403LAU0352","LAUNT POND",2022,"2022-08-01","2022-08-10",2,"1403LAU0352_DECBEACH",42.12,-75.0715
"1403LAU0352","LAUNT POND",2020,"2020-07-19","2020-07-25",2,"1403LAU0352_C, 1403LAU0352_DECBEACH",42.12,-75.0715
"1403LAU0352","LAUNT POND",2021,"2021-08-15","2021-08-16",2,"1403LAU0352_C, 1403LAU0352_DECBEACH",42.12,-75.0715
"1403LIT0344","LITTLE POND",2015,"2015-09-16","2015-09-16",1,"1403LIT0344_C",42.0398,-74.7472
"1403LIT0344","LITTLE POND",2020,"2020-09-25","2020-09-25",1,"1403LIT0344_DECBEACH",42.0398,-74.7472
"1403MON0328","MONGAUP POND",2022,"2022-08-22","2022-08-22",1,"1403MON0328_DECBEACH",41.9635,-74.6864
"1404ARC5574","ARCTIC LAKE",2014,"2014-10-03","2014-10-22",4,"1404ARC5574_C",42.1793,-75.4252
"1404ARC5574","ARCTIC LAKE",2015,"2015-09-05","2015-09-05",1,"1404ARC5574_C",42.1793,-75.4252
"1404ARC5574","ARCTIC LAKE",2017,"2017-06-22","2017-08-28",2,"1404ARC5574_OPRBEACH",42.1793,-75.4252
"1404ARC5574","ARCTIC LAKE",2016,"2016-08-24","2016-09-27",3,"1404ARC5574_C, 1404ARC5574_OPRBEACH",42.1793,-75.4252
"1404CAN0402A","CANNONSVILLE RESERVOIR",2017,"2017-10-25","2017-10-25",1,"1404CAN0402A_C",42.1063,-75.281
"1404CAN0402A","CANNONSVILLE RESERVOIR",2019,"2019-08-13","2019-08-13",1,"1404CAN0402A_C",42.1063,-75.281
"1404CAN0402A","CANNONSVILLE RESERVOIR",2016,"2016-08-30","2016-08-30",1,"1404CAN0402A_C",42.1063,-75.281
"1404CAN0402A","CANNONSVILLE RESERVOIR",2022,"2022-08-09","2022-10-12",4,"1404CAN0402A_C",42.1063,-75.281
"1404CAN0402A","CANNONSVILLE RESERVOIR",2020,"2020-07-31","2020-10-14",3,"1404CAN0402A_C",42.1063,-75.281
"1404CAN0402A","CANNONSVILLE RESERVOIR",2021,"2021-08-10","2021-10-13",5,"1404CAN0402A_C",42.1063,-75.281
"1404DEE0389","DEER LAKE",2019,"2019-08-29","2019-09-15",3,"1404DEE0389_C",42.0596,-75.5534
"1404LAU0382","LAUREL LAKE",2014,"2014-08-17","2014-08-17",1,"1404LAU0382_SE",42.0104,-75.4803
"1404LAU0382","LAUREL LAKE",2015,"2015-08-23","2015-09-16",3,"1404LAU0382_NE, 1404LAU0382_NW, 1404LAU0382_SE",42.0104,-75.4803
"1404LAU0382","LAUREL LAKE",2012,"2012-08-23","2012-09-18",4,"1404LAU0382_C",42.0104,-75.4803
"1404LAU0382","LAUREL LAKE",2013,"2013-08-22","2013-08-22",1,"1404LAU0382_C",42.0104,-75.4803
"1404LAU0382","LAUREL LAKE",2020,"2020-08-09","2020-08-19",2,"1404LAU0382_C",42.0104,-75.4803
"1404LAU0382","LAUREL LAKE",2016,"2016-07-05","2016-09-03",2,"1404LAU0382_SE, 1404LAU0382_SSW",42.0104,-75.4803
"1404OQU0383","OQUAGA LAKE",2022,"2022-07-17","2022-07-28",2,"1404OQU0383_C",42.0224,-75.4594
"1404OQU0383","OQUAGA LAKE",2021,"2021-10-07","2021-10-07",1,"1404OQU0383_C",42.0224,-75.4594
"1404PAG0391","PAGE POND",2020,"2020-07-28","2020-07-28",1,"1404PAG0391_BEACH",42.1426,-75.4822
"1404PRIXXX1","UNNAMED POND DELANCY",2017,"2017-07-26","2017-07-26",1,"1404PRIXXX1_C",42.23252,-74.9274
"15-HACK-2.8","HACKENSACK RIVER",2022,"2022-09-27","2022-09-27",1,"15-HACK-2.8",41.08639,-73.96264
"1501CON0984","CONGERS LAKE",2013,"2013-08-27","2013-08-27",1,"1501CON0984_C",41.1428,-73.9397
"1501CON0984","CONGERS LAKE",2022,"2022-07-23","2022-07-23",1,"1501CON0984_C",41.1428,-73.9397
"1501DEF0977A","DEFOREST LAKE",2021,"2021-06-15","2021-09-07",2,"1501DEF0977A_DH",41.1318,-73.9621
"1501FOU6903","FOUR CORNERS POND",2012,"2012-08-22","2012-08-22",1,"1501FOU6903_C",41.2225,-74.2224
"1501GRE1026","GREENWOOD LAKE",2019,"2019-07-18","2019-07-25",3,"1501GRE1026_C",41.1898,-74.3196
"1501GRE1026","GREENWOOD LAKE",2020,"2020-05-30","2020-05-30",1,"1501GRE1026_C",41.1898,-74.3196
"1501HACXXX1",NA,2013,"2013-08-08","2013-09-03",2,"1501HACXXX1_C",NA,NA
"1501HACXXX1",NA,2014,"2014-06-25","2014-06-25",1,"1501HACXXX1_C",NA,NA
"1501LUC0982B","LAKE LUCILLE",2012,"2012-09-14","2012-09-14",1,"1501LUC0982B_C",41.1837,-73.9978
"1501LUC0982B","LAKE LUCILLE",2013,"2013-07-10","2013-07-10",1,"1501LUC0982B_C",41.1837,-73.9978
"1501LUC0982B","LAKE LUCILLE",2018,"2018-09-11","2018-09-14",2,"1501LUC0982B_C",41.1837,-73.9978
"1501LUC0982B","LAKE LUCILLE",2019,"2019-09-15","2019-09-15",1,"1501LUC0982B_C",41.1837,-73.9978
"1501LUC0982B","LAKE LUCILLE",2022,"2022-09-14","2022-09-14",1,"1501LUC0982B_C",41.1837,-73.9978
"1501MIR6598","MIRROR LAKE",2019,"2019-08-19","2019-08-19",1,"1501MIR6598_C",41.162,-74.1815
"1501MON1020","MONROE POND",2019,"2019-09-04","2019-09-04",1,"1501MON1020_C",41.3276,-74.1893
"1501MON1020","MONROE POND",2020,"2020-06-22","2020-06-22",1,"1501MON1020_C",41.3276,-74.1893
"1501ROC0985","ROCKLAND LAKE",2012,"2012-08-20","2012-08-20",1,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2013,"2013-09-19","2013-10-04",2,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2014,"2014-06-25","2014-10-30",8,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2015,"2015-06-12","2015-06-12",1,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2016,"2016-08-04","2016-10-18",4,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2017,"2017-08-10","2017-09-21",2,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2018,"2018-07-27","2018-11-21",2,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2019,"2019-05-04","2019-10-31",5,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2020,"2020-04-09","2020-05-04",2,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2021,"2021-11-03","2021-11-03",1,"1501ROC0985_C",41.1386,-73.9228
"1501ROC0985","ROCKLAND LAKE",2022,"2022-05-27","2022-10-27",2,"1501ROC0985_C",41.1386,-73.9228
"1501ROU1021","ROUND LAKE",2018,"2018-08-12","2018-08-12",1,"1501ROU1021_C",41.3196,-74.2069
"1501SEB1002E","LAKE SEBAGO",2019,"2019-09-21","2019-09-22",2,"1501SEB1002E_C, 1501SEB1002E_OPRBEACH",41.198,-74.1347
"1501SWA0984A","SWARTWOUT LAKE",2021,"2021-06-15","2021-07-20",2,"1501SWA0984A_DH",41.1511,-73.9308
"1501TUX1007","TUXEDO LAKE",2015,"2015-07-25","2015-07-25",1,"1501TUX1007_C",41.2015,-74.2058
"1501TUX1007","TUXEDO LAKE",2017,"2017-12-03","2017-12-03",1,"1501TUX1007_C",41.2015,-74.2058
"1501TUX1007","TUXEDO LAKE",2021,"2021-06-13","2021-06-13",1,"1501TUX1007_C",41.2015,-74.2058
"1501UWB1006","LITTLE WE WAH LAKE",2012,"2012-07-09","2012-08-19",4,"1501UWB1006_C",41.2106,-74.2005
"1501UWB1006","LITTLE WE WAH LAKE",2014,"2014-06-22","2014-07-19",2,"1501UWB1006_C",41.2106,-74.2005
"1501UWB1006","LITTLE WE WAH LAKE",2016,"2016-07-18","2016-07-18",1,"1501UWB1006_C",41.2106,-74.2005
"1501UWB1006","LITTLE WE WAH LAKE",2017,"2017-08-15","2017-09-26",2,"1501UWB1006_C",41.2106,-74.2005
"1501UWB1006","LITTLE WE WAH LAKE",2019,"2019-07-24","2019-07-24",1,"1501UWB1006_C",41.2106,-74.2005
"1501UWB1006","LITTLE WE WAH LAKE",2021,"2021-08-07","2021-09-06",3,"1501UWB1006_C",41.2106,-74.2005
"1501UWB1006","LITTLE WE WAH LAKE",2022,"2022-08-06","2022-08-20",2,"1501UWB1006_C",41.2106,-74.2005
"1501UWB6607","UNNAMED WATER",2019,"2019-06-27","2019-08-17",2,"1501UWB6607_C",41.2199,-74.2976
"1501UWBXXX1","UNNAMED POND VALLEY COTTAGE",2018,"2018-09-10","2018-09-10",1,"1501UWBXXX1_C",41.10903,-73.94076
"1501WEE1005","WEE WAH LAKE",2012,"2012-05-23","2012-09-17",5,"1501WEE1005_C",41.2156,-74.1946
"1501WEE1005","WEE WAH LAKE",2014,"2014-08-05","2014-10-25",6,"1501WEE1005_C, 1501WEE1005_SW",41.2156,-74.1946
"1501WEE1005","WEE WAH LAKE",2020,"2020-05-26","2020-05-26",1,"1501WEE1005_BEACH",41.2156,-74.1946
"1501WEE1005","WEE WAH LAKE",2021,"2021-09-07","2021-09-07",1,"1501WEE1005_C",41.2156,-74.1946
"1501WEE1005","WEE WAH LAKE",2022,"2022-08-06","2022-09-05",3,"1501WEE1005_C",41.2156,-74.1946
"1601ELL1113","ELLIS POND",2015,"2015-05-23","2015-05-23",1,"1601ELL1113_BEACH_1",41.6826,-73.5471
"1601ELL1113","ELLIS POND",2020,"2020-08-23","2020-08-23",1,"1601ELL1113_BEACH_1",41.6826,-73.5471
"1601GRE1117","GREEN MOUNTAIN LAKE",2020,"2020-06-14","2020-06-14",1,"1601GRE1117_BEACH",41.5769,-73.6051
"1601QUA1114","QUAKER LAKE",2018,"2018-06-06","2018-06-06",1,"1601QUA1114_BEACH",41.6016,-73.563
"1601RUD1134","RUDD POND",2022,"2022-09-13","2022-09-13",1,"1601RUD1134_OPRBEACH",41.9772,-73.5049
"1601UWB5314","UNNAMED WATER",2022,"2022-06-08","2022-06-08",1,"1601UWB5314_C",41.5898,-73.6116
"1601UWB6475","UNNAMED WATER",2022,"2022-09-22","2022-09-22",1,"1601UWB6475_C",41.9235,-73.5178
"1601UWBXXX2","UNNAMED WATER (PAWLING)",2022,"2022-06-21","2022-06-21",1,"1601UWBXXX2_C",41.59093,-73.6139
"1701AGA0815","AGAWAM LAKE",2013,"2013-07-15","2013-10-08",9,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2014,"2014-05-28","2014-10-14",18,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2015,"2015-05-07","2015-10-08",18,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2016,"2016-06-14","2016-11-02",21,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2017,"2017-05-08","2017-12-26",32,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2018,"2018-05-07","2018-10-16",23,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2019,"2019-06-18","2019-11-12",25,"1701AGA0815_LA",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2020,"2020-05-22","2020-11-17",28,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2021,"2021-01-07","2021-12-20",45,"1701AGA0815_C",40.8744,-72.3922
"1701AGA0815","AGAWAM LAKE",2022,"2022-05-16","2022-11-17",29,"1701AGA0815_C",40.8744,-72.3922
"1701ART0863","ARTIST LAKE",2018,"2018-08-29","2018-08-29",1,"1701ART0863_C",40.8837,-72.9317
"1701ART0863","ARTIST LAKE",2021,"2021-06-22","2021-09-13",2,"1701ART0863_C",40.8837,-72.9317
"1701ART0863","ARTIST LAKE",2022,"2022-09-19","2022-09-19",1,"1701ART0863_C",40.8837,-72.9317
"1701CAP0934","LAKE CAPRI",2014,"2014-09-04","2014-09-04",1,"1701CAP0934_C",40.6967,-73.3008
"1701COO0817","COOPERS NECK POND",2017,"2017-09-27","2017-09-27",1,"1701COO0817_C",40.8676,-72.4022
"1701COO0817","COOPERS NECK POND",2018,"2018-08-28","2018-09-05",2,"1701COO0817_C",40.8676,-72.4022
"1701COO0817","COOPERS NECK POND",2021,"2021-09-10","2021-09-10",1,"1701COO0817_C",40.8676,-72.4022
"1701COO0817","COOPERS NECK POND",2022,"2022-08-16","2022-08-16",1,"1701COO0817_C",40.8676,-72.4022
"1701DEE0615","DEEP POND",2013,"2013-08-28","2013-08-28",1,"1701DEE0615_BEACH",40.9363,-72.8311
"1701DIV0641","DIVISION POND",2014,"2014-08-04","2014-08-12",2,"1701DIV0641_C",40.8852,-72.5659
"1701DOG5443","DOG PONDS",2021,"2021-10-19","2021-10-19",1,"1701DOG5443_C",40.8932,-72.8233
"1701FOR0755","FORT POND",2015,"2015-07-29","2015-09-30",6,"1701FOR0755_C",41.0417,-71.9532
"1701FOR0755","FORT POND",2017,"2017-08-10","2017-09-30",4,"1701FOR0755_C, 1701FOR0755_FPMN",41.0417,-71.9532
"1701FOR0755","FORT POND",2018,"2018-09-19","2018-10-10",6,"1701FOR0755_C, 1701FOR0755_FPMN, 1701FOR0755_FPMS",41.0417,-71.9532
"1701FOR0755","FORT POND",2019,"2019-07-24","2019-08-14",4,"1701FOR0755_FPMN, 1701FOR0755_FPMS",41.0417,-71.9532
"1701FOR0755","FORT POND",2020,"2020-08-19","2020-09-22",5,"1701FOR0755_FPMN, 1701FOR0755_FPMS",41.0417,-71.9532
"1701FOR0755","FORT POND",2021,"2021-08-10","2021-08-24",3,"1701FOR0755_FPMN, 1701FOR0755_FPMS",41.0417,-71.9532
"1701FOR0755","FORT POND",2022,"2022-08-17","2022-08-17",1,"1701FOR0755_FPMN",41.0417,-71.9532
"1701FRE0458","FRESH POND",2013,"2013-12-08","2013-12-08",1,"1701FRE0458_C",41.057,-72.3363
"1701FRE0458","FRESH POND",2014,"2014-08-07","2014-08-07",1,"1701FRE0458_C",41.057,-72.3363
"1701FRE0458","FRESH POND",2015,"2015-08-13","2015-08-13",1,"1701FRE0458_DH",41.057,-72.3363
"1701FRE0458","FRESH POND",2017,"2017-07-12","2017-07-12",1,"1701FRE0458_C",41.057,-72.3363
"1701FRE0458","FRESH POND",2018,"2018-07-08","2018-08-26",3,"1701FRE0458_C",41.057,-72.3363
"1701FRE0458","FRESH POND",2019,"2019-07-28","2019-09-22",5,"1701FRE0458_C",41.057,-72.3363
"1701FRE0458","FRESH POND",2020,"2020-07-05","2020-08-30",3,"1701FRE0458_C",41.057,-72.3363
"1701FRE0458","FRESH POND",2022,"2022-07-24","2022-09-05",3,"1701FRE0458_C",41.057,-72.3363
"1701FRE0661","BIG FRESH POND",2018,"2018-08-21","2018-08-21",1,"1701FRE0661_N",40.9222,-72.4188
"1701FRE0661","BIG FRESH POND",2019,"2019-07-03","2019-07-03",1,"1701FRE0661_C",40.9222,-72.4188
"1701FRE0661","BIG FRESH POND",2020,"2020-08-14","2020-08-14",1,"1701FRE0661_N",40.9222,-72.4188
"1701FRE0753","FRESH POND (HITHER HILLS SP)",2014,"2014-11-09","2014-11-09",1,"1701FRE0753_C",41.0159,-72.0245
"1701GEO0780","GEORGICA POND",2012,"2012-09-08","2012-09-08",1,"1701GEO0780_C",40.9391,-72.2291
"1701GEO0780","GEORGICA POND",2015,"2015-08-13","2015-10-07",7,"1701GEO0780_EH15",40.9391,-72.2291
"1701GEO0780","GEORGICA POND",2016,"2016-06-23","2016-09-08",8,"1701GEO0780_C, 1701GEO0780_EH15, 1701GEO0780_EH16, 1701GEO0780_EH18",40.9391,-72.2291
"1701GEO0780","GEORGICA POND",2017,"2017-06-06","2017-06-06",1,"1701GEO0780_EH15",40.9391,-72.2291
"1701GEO0780","GEORGICA POND",2018,"2018-07-17","2018-10-17",10,"1701GEO0780_C, 1701GEO0780_EH16B, 1701GEO0780_EH18",40.9391,-72.2291
"1701GEO0780","GEORGICA POND",2021,"2021-08-04","2021-10-01",10,"1701GEO0780_C, 1701GEO0780_EH15, 1701GEO0780_EH16, 1701GEO0780_EH16B, 1701GEO0780_EH18",40.9391,-72.2291
"1701HAL0362","HALLOCKS POND",2021,"2021-08-26","2021-08-26",1,"1701HAL0362_C",40.9901,-72.5977
"1701HAL0818","HALSEY NECK POND",2021,"2021-09-10","2021-09-10",1,"1701HAL0818_C",40.8656,-72.4074
"1701HOO0776","HOOK POND",2015,"2015-09-09","2015-09-09",1,"1701HOO0776_C",40.9479,-72.19
"1701HOO0776","HOOK POND",2016,"2016-08-10","2016-09-22",5,"1701HOO0776_C",40.9479,-72.19
"1701HOO0776","HOOK POND",2022,"2022-10-03","2022-10-03",1,"1701HOO0776_C",40.9479,-72.19
"1701KEL0798","KELLIS POND",2015,"2015-07-16","2015-09-09",5,"1701KEL0798_C",40.9272,-72.3175
"1701KEL0798","KELLIS POND",2016,"2016-07-20","2016-09-08",5,"1701KEL0798_C, 1701KEL0798_KP",40.9272,-72.3175
"1701KEL0798","KELLIS POND",2017,"2017-10-11","2017-11-01",4,"1701KEL0798_KP",40.9272,-72.3175
"1701KEL0798","KELLIS POND",2019,"2019-10-23","2019-10-23",1,"1701KEL0798_C",40.9272,-72.3175
"1701KEL0798","KELLIS POND",2020,"2020-06-29","2020-06-29",1,"1701KEL0798_KP",40.9272,-72.3175
"1701KEL0798","KELLIS POND",2021,"2021-06-24","2021-10-29",2,"1701KEL0798_KP",40.9272,-72.3175
